File Name,Pos.Z,Depth (cm),Obj.N,T.Ar,Obj.Ar,Obj.Ar/T.Ar,T.Pm,Obj.Pm,Obj.Pm/Obj.Ar,Av.Obj.Ar,Av.Obj.ECDa,SCv.I,Eu.N,Po.N(cl),Po.Ar(cl),Po.Pm(cl),Po(cl),Po.Ar(op),Po.Ar(tot),Po(op),Po(tot),Crd.X,Crd.Y,MMI(x),MMI(y),MMI(polar),Gr.R(x),Gr.R(y),Gr.R(polar),Pr.In(xy),MMI(max),MMI(min),T.Or(phi),Ecc,St.Th(pl),St.Sp(pl),St.Li.Dn(pl),FD,i.Pm,Unnamed: 39
wb497_20_18_rec_voi_0707.bmp,14.05706,19.405706,86.0,74.31391,32.04673,43.12347,32.28469,280.06671,8.73932,0.37264,0.68881,-2.62325,53.0,33.0,7.23236,19.09334,18.41274,35.03482,42.26718,47.14436,56.87653,,,,,,,,,,,,3.98942,0.09665,0.22885,0.30184,1.88435,1.66788,12.94816,
wb497_20_18_rec_voi_0708.bmp,14.07695,19.407695,102.0,74.31391,31.91079,42.94054,32.28469,277.08864,8.68323,0.31285,0.63114,-2.00374,61.0,41.0,7.03237,14.20537,18.05804,35.37074,42.40312,47.59640,57.05946,,,,,,,,,,,,179.66522,0.14499,0.23033,0.30606,1.86431,1.70304,12.58985,
wb497_20_18_rec_voi_0709.bmp,14.09683,19.409683,85.0,74.31391,31.89103,42.91394,32.28469,271.56428,8.51538,0.37519,0.69116,-2.37988,48.0,37.0,7.22228,17.29542,18.46501,35.20061,42.42288,47.36746,57.08606,,,,,,,,,,,,172.15495,0.18964,0.23487,0.31243,1.82714,1.69504,12.36150,
wb497_20_18_rec_voi_0710.bmp,14.11671,19.411671,85.0,74.31391,31.97923,43.03263,32.28469,269.50647,8.42755,0.37623,0.69212,-1.50044,53.0,32.0,6.67219,10.10540,17.26246,35.66249,42.33468,47.98899,56.96737,,,,,,,,,,,,170.81530,0.22432,0.23732,0.31416,1.81330,1.64513,12.05802,
wb497_20_18_rec_voi_0711.bmp,14.13659,19.413659,96.0,74.31391,31.99801,43.05790,32.28469,268.40717,8.38825,0.33331,0.65145,-1.91774,55.0,41.0,7.13600,13.78477,18.23477,35.17990,42.31590,47.33959,56.94210,,,,,,,,,,,,168.64655,0.25049,0.23843,0.31531,1.80590,1.63827,12.11625,
wb497_20_18_rec_voi_0712.bmp,14.15648,19.415648,95.0,74.31391,31.91890,42.95144,32.28469,267.82303,8.39074,0.33599,0.65406,-2.20911,49.0,46.0,7.09108,15.76870,18.17760,35.30393,42.39501,47.50650,57.04856,,,,,,,,,,,,166.97610,0.26633,0.23836,0.31659,1.80197,1.69296,11.78366,
wb497_20_18_rec_voi_0713.bmp,14.17636,19.417636,98.0,74.31391,31.78992,42.77789,32.28469,266.43923,8.38125,0.32439,0.64267,-2.19782,53.0,45.0,7.06805,15.63810,18.18945,35.45594,42.52399,47.71104,57.22211,,,,,,,,,,,,163.91356,0.27522,0.23863,0.31920,1.79266,1.6893,11.27411,
wb497_20_18_rec_voi_0714.bmp,14.19624,19.419624,102.0,74.31391,31.68096,42.63127,32.28469,263.33388,8.31205,0.31060,0.62886,-1.25161,61.0,41.0,6.62791,8.38535,17.30124,36.00504,42.63295,48.44993,57.36873,,,,,,,,,,,,159.78070,0.30494,0.24061,0.32379,1.77177,1.68526,11.23535,
wb497_20_18_rec_voi_0715.bmp,14.21612,19.421612,90.0,74.31391,31.66100,42.60440,32.28469,263.08047,8.30929,0.35179,0.66926,-1.67674,47.0,43.0,6.62015,11.19471,17.29350,36.03276,42.65291,48.48723,57.39560,,,,,,,,,,,,156.90057,0.33441,0.24069,0.32426,1.77006,1.68344,11.40988,
wb497_20_18_rec_voi_0716.bmp,14.23601,19.423601,91.0,74.31391,31.62502,42.55600,32.28469,261.10467,8.25627,0.34753,0.66520,-1.64843,47.0,44.0,6.51979,10.84047,17.09220,36.16910,42.68889,48.67069,57.44400,,,,,,,,,,,,153.82049,0.3485,0.24224,0.32699,1.75677,1.68585,11.86760,
wb497_20_18_rec_voi_0717.bmp,14.25589,19.425589,94.0,74.31391,31.52787,42.42527,32.28469,257.67589,8.17295,0.33540,0.65349,-0.95874,51.0,43.0,6.38024,6.23120,16.83081,36.40579,42.78604,48.98921,57.57473,,,,,,,,,,,,151.63186,0.36065,0.24471,0.33209,1.73370,1.60913,12.49743,
wb497_20_18_rec_voi_0718.bmp,14.27577,19.427577,100.0,74.31391,31.38126,42.22797,32.28469,255.88114,8.15395,0.31381,0.63211,-0.52109,62.0,38.0,6.34654,3.41537,16.82192,36.58611,42.93265,49.23185,57.77203,,,,,,,,,,,,150.12175,0.37664,0.24528,0.33557,1.72162,1.68707,12.69426,
wb497_20_18_rec_voi_0719.bmp,14.29566,19.429566,92.0,74.31391,31.16882,41.94211,32.28469,254.14827,8.15393,0.33879,0.65678,-0.61488,52.0,40.0,6.26446,3.96160,16.73500,36.88062,43.14509,49.62816,58.05789,,,,,,,,,,,,149.66161,0.39041,0.24528,0.33953,1.70996,1.68668,13.10298,
wb497_20_18_rec_voi_0720.bmp,14.31554,19.431554,82.0,74.31391,31.18548,41.96452,32.28469,251.79398,8.07408,0.38031,0.69586,-0.46908,50.0,32.0,6.20225,3.00524,16.58900,36.92619,43.12843,49.68947,58.03548,,,,,,,,,,,,149.21165,0.37838,0.24771,0.34257,1.69412,1.68566,13.30322,
wb497_20_18_rec_voi_0721.bmp,14.33542,19.433542,102.0,74.31391,31.22595,42.01898,32.28469,255.83606,8.19306,0.30614,0.62433,-0.51030,69.0,33.0,6.31778,3.33301,16.82779,36.77018,43.08796,49.47954,57.98102,,,,,,,,,,,,148.91196,0.35339,0.24411,0.33684,1.72132,1.69017,13.87100,
wb497_20_18_rec_voi_0722.bmp,14.35530,19.43553,101.0,74.31391,31.24991,42.05123,32.28469,256.98540,8.22356,0.30941,0.62765,-0.53591,65.0,36.0,6.39289,3.52384,16.98304,36.67110,43.06400,49.34622,57.94877,,,,,,,,,,,,147.91183,0.33255,0.24320,0.33515,1.72905,1.69107,14.11100,
wb497_20_18_rec_voi_0723.bmp,14.37519,19.437519,96.0,74.31391,31.37068,42.21374,32.28469,260.16498,8.29325,0.32678,0.64503,-0.40793,62.0,34.0,6.46118,2.74335,17.07868,36.48204,42.94323,49.09181,57.78626,,,,,,,,,,,,147.65612,0.30043,0.24116,0.33012,1.75045,1.69561,14.30542,
wb497_20_18_rec_voi_0724.bmp,14.39507,19.439507,103.0,74.31391,31.57042,42.48252,32.28469,266.19430,8.43176,0.30651,0.62471,-0.40601,63.0,40.0,6.65366,2.80889,17.40698,36.08983,42.74349,48.56404,57.51748,,,,,,,,,,,,148.19184,0.25633,0.23720,0.32115,1.79101,1.70211,14.50707,
wb497_20_18_rec_voi_0725.bmp,14.41495,19.441495,110.0,74.31391,32.00290,43.06448,32.28469,274.33684,8.57225,0.29094,0.60863,-0.75082,69.0,41.0,6.95973,5.32707,17.86258,35.35127,42.31101,47.57020,56.93552,,,,,,,,,,,,151.78028,0.22811,0.23331,0.30846,1.84580,1.53807,14.48378,
wb497_20_18_rec_voi_0726.bmp,14.43483,19.443483,110.0,74.31391,32.40811,43.60975,32.28469,278.10139,8.58123,0.29462,0.61247,-0.68239,62.0,48.0,7.00174,4.87835,17.76647,34.90407,41.90580,46.96842,56.39025,,,,,,,,,,,,159.47291,0.18642,0.23307,0.30137,1.87113,1.71376,14.42895,
wb497_20_18_rec_voi_0727.bmp,14.45472,19.445472,95.0,74.31391,32.72827,44.04057,32.28469,281.44982,8.59959,0.34451,0.66230,-1.23137,45.0,50.0,7.01962,8.75255,17.66037,34.56602,41.58564,46.51352,55.95943,,,,,,,,,,,,179.99358,0.16188,0.23257,0.29551,1.89366,1.71478,14.35766,
wb497_20_18_rec_voi_0728.bmp,14.47460,19.44746,93.0,74.31391,32.97015,44.36606,32.28469,281.90805,8.55040,0.35452,0.67185,-1.39866,55.0,38.0,7.15838,10.09375,17.83863,34.18537,41.34375,46.00131,55.63394,,,,,,,,,,,,22.57597,0.19024,0.23391,0.29331,1.89674,1.71467,14.47354,
wb497_20_18_rec_voi_0729.bmp,14.49448,19.449448,102.0,74.31391,33.04793,44.47072,32.28469,280.94968,8.50128,0.32400,0.64228,-1.61322,59.0,43.0,7.37126,11.97637,18.23703,33.89471,41.26598,45.61019,55.52928,,,,,,,,,,,,31.08788,0.24701,0.23526,0.29376,1.89029,1.71421,14.10118,
wb497_20_18_rec_voi_0730.bmp,14.51437,19.451437,102.0,74.31391,32.90853,44.28314,32.28469,280.76815,8.53177,0.32263,0.64093,-1.05858,60.0,42.0,7.16920,7.66558,17.88824,34.23617,41.40538,46.06967,55.71686,,,,,,,,,,,,34.78770,0.28493,0.23442,0.29494,1.88907,1.71308,13.65752,
wb497_20_18_rec_voi_0731.bmp,14.53425,19.453425,109.0,74.31391,32.75772,44.08020,32.28469,279.00152,8.51712,0.30053,0.61858,-0.72141,73.0,36.0,7.05851,5.16387,17.72773,34.49768,41.55619,46.42156,55.91980,,,,,,,,,,,,38.03033,0.31068,0.23482,0.29789,1.87718,1.70966,13.16387,
wb497_20_18_rec_voi_0732.bmp,14.55413,19.455413,94.0,74.31391,32.59608,43.86269,32.28469,278.81999,8.55379,0.34677,0.66447,-1.50174,44.0,50.0,7.05950,10.72235,17.80204,34.65833,41.71783,46.63774,56.13731,,,,,,,,,,,,40.91834,0.33272,0.23381,0.29925,1.87596,1.53119,13.01304,
wb497_20_18_rec_voi_0733.bmp,14.57401,19.457401,82.0,74.31391,32.47941,43.70570,32.28469,277.87210,8.55533,0.39609,0.71015,-2.12658,20.0,62.0,6.99749,14.97739,17.72552,34.83701,41.83450,46.87818,56.29430,,,,,,,,,,,,43.50208,0.35931,0.23377,0.30111,1.86958,1.70726,12.40450,
wb497_20_18_rec_voi_0734.bmp,14.59390,19.45939,94.0,74.31391,32.44719,43.66234,32.28469,276.98314,8.53643,0.34518,0.66295,-1.50011,41.0,53.0,6.85537,10.37328,17.44255,35.01135,41.86672,47.11278,56.33766,,,,,,,,,,,,44.20771,0.36585,0.23429,0.30231,1.86360,1.70727,11.99720,
wb497_20_18_rec_voi_0735.bmp,14.61378,19.461378,97.0,74.31391,32.51845,43.75823,32.28469,277.60174,8.53675,0.33524,0.65333,-2.42711,49.0,48.0,7.37008,17.97675,18.47668,34.42538,41.79546,46.32428,56.24177,,,,,,,,,,,,44.00881,0.36693,0.23428,0.30112,1.86776,1.70694,12.23379,
wb497_20_18_rec_voi_0736.bmp,14.63366,19.463366,97.0,74.31391,32.53016,43.77399,32.28469,275.24793,8.46131,0.33536,0.65345,-1.97347,54.0,43.0,7.30480,14.49937,18.33766,34.47895,41.78375,46.39636,56.22601,,,,,,,,,,,,42.45180,0.3653,0.23637,0.30361,1.85193,1.70959,12.15567,
wb497_20_18_rec_voi_0737.bmp,14.65354,19.465354,98.0,74.31391,32.61718,43.89109,32.28469,276.32925,8.47189,0.33283,0.65098,-1.17921,63.0,35.0,6.94624,8.26654,17.55723,34.75048,41.69673,46.76175,56.10891,,,,,,,,,,,,40.36044,0.36218,0.23607,0.30179,1.85920,1.70482,12.09944,
wb497_20_18_rec_voi_0738.bmp,14.67343,19.467343,98.0,74.31391,32.73538,44.05014,32.28469,275.79466,8.42497,0.33403,0.65215,-1.36358,57.0,41.0,6.94145,9.54386,17.49497,34.63708,41.57853,46.60914,55.94986,,,,,,,,,,,,39.01028,0.34803,0.23739,0.30152,1.85561,1.60359,12.39227,
wb497_20_18_rec_voi_0739.bmp,14.69331,19.469331,91.0,74.31391,32.68933,43.98817,32.28469,275.33394,8.42275,0.35922,0.67630,-1.37445,43.0,48.0,6.88225,9.53821,17.39190,34.74233,41.62458,46.75078,56.01183,,,,,,,,,,,,37.28948,0.32042,0.23745,0.30236,1.85251,1.70889,12.05326,
wb497_20_18_rec_voi_0740.bmp,14.71319,19.471319,93.0,74.31391,32.62296,43.89887,32.28469,274.19473,8.40496,0.35078,0.66831,-1.12136,56.0,37.0,6.86229,7.75958,17.37937,34.82866,41.69095,46.86695,56.10113,,,,,,,,,,,,35.99791,0.28125,0.23795,0.30410,1.84484,1.53443,12.13379,
wb497_20_18_rec_voi_0741.bmp,14.73307,19.473307,100.0,74.31391,32.71591,44.02394,32.28469,274.90169,8.40269,0.32716,0.64541,-1.44833,61.0,39.0,7.09750,10.34881,17.82691,34.50049,41.59800,46.42535,55.97606,,,,,,,,,,,,34.46499,0.26367,0.23802,0.30264,1.84960,1.70806,12.00385,
wb497_20_18_rec_voi_0742.bmp,14.75296,19.475296,94.0,74.31391,32.83668,44.18646,32.28469,280.44135,8.54049,0.34933,0.66692,-2.16257,43.0,51.0,7.17627,15.59599,17.93487,34.30095,41.47722,46.15684,55.81354,,,,,,,,,,,,28.59484,0.26387,0.23418,0.29580,1.88687,1.71427,11.96267,
wb497_20_18_rec_voi_0743.bmp,14.77284,19.477284,89.0,74.31391,32.91565,44.29272,32.28469,277.98458,8.44536,0.36984,0.68622,-2.56270,36.0,53.0,7.43946,19.14641,18.43498,33.95880,41.39826,45.69643,55.70728,,,,,,,,,,,,24.77740,0.28132,0.23682,0.29785,1.87034,1.71095,11.74496,
wb497_20_18_rec_voi_0744.bmp,14.79272,19.479272,99.0,74.31391,32.90621,44.28002,32.28469,277.86163,8.44405,0.33239,0.65054,-2.17668,44.0,55.0,7.30129,15.94706,18.15903,34.10641,41.40770,45.89505,55.71998,,,,,,,,,,,,23.82564,0.30589,0.23685,0.29805,1.86951,1.71152,11.86567,
wb497_20_18_rec_voi_0745.bmp,14.81261,19.481261,90.0,74.31391,32.95237,44.34212,32.28469,276.35337,8.38645,0.36614,0.68277,-1.63684,41.0,49.0,6.88408,11.31532,17.28086,34.47747,41.36154,46.39436,55.65788,,,,,,,,,,,,21.19459,0.32986,0.23848,0.29934,1.85937,1.70821,11.95344,
wb497_20_18_rec_voi_0746.bmp,14.83249,19.483249,103.0,74.31391,33.02832,44.44433,32.28469,274.74780,8.31855,0.32066,0.63897,-1.01169,62.0,41.0,6.80620,6.92699,17.08619,34.47939,41.28559,46.39696,55.55567,,,,,,,,,,,,20.11392,0.34478,0.24043,0.30053,1.84856,1.70454,12.04361,
wb497_20_18_rec_voi_0747.bmp,14.85237,19.485237,108.0,74.31391,33.02743,44.44313,32.28469,276.15771,8.36147,0.30581,0.62399,-0.93847,73.0,35.0,6.81964,6.45215,17.11454,34.46684,41.28648,46.38007,55.55687,,,,,,,,,,,,19.71798,0.3533,0.23919,0.29901,1.85805,1.61773,11.93255,
wb497_20_18_rec_voi_0748.bmp,14.87225,19.487225,98.0,74.31391,32.93927,44.32450,32.28469,276.16288,8.38400,0.33611,0.65418,-1.06181,61.0,37.0,6.83649,7.31135,17.18758,34.53815,41.37464,46.47602,55.67550,,,,,,,,,,,,19.50249,0.35674,0.23855,0.29964,1.85808,1.70417,12.27438,
wb497_20_18_rec_voi_0749.bmp,14.89214,19.489214,101.0,74.31391,32.92222,44.30156,32.28469,274.66578,8.34287,0.32596,0.64423,-1.33880,66.0,35.0,6.86649,9.24703,17.25737,34.52520,41.39169,46.45860,55.69844,,,,,,,,,,,,20.69850,0.34726,0.23973,0.30140,1.84801,1.70464,12.47904,
wb497_20_18_rec_voi_0750.bmp,14.91202,19.491202,102.0,74.31391,32.94896,44.33753,32.28469,276.09651,8.37952,0.32303,0.64132,-1.67692,62.0,40.0,6.93503,11.69850,17.38800,34.42993,41.36495,46.33040,55.66247,,,,,,,,,,,,21.54191,0.33268,0.23868,0.29964,1.85764,1.68503,12.43203,
wb497_20_18_rec_voi_0751.bmp,14.93190,19.49319,85.0,74.31391,32.94807,44.33634,32.28469,274.12988,8.32006,0.38762,0.70252,-1.83968,31.0,54.0,6.78347,12.59181,17.07326,34.58237,41.36584,46.53553,55.66366,,,,,,,,,,,,22.46297,0.31684,0.24038,0.30180,1.84440,1.69901,12.29144,
wb497_20_18_rec_voi_0752.bmp,14.95178,19.495178,87.0,74.31391,32.77996,44.11012,32.28469,272.71197,8.31947,0.37678,0.69263,-1.84972,30.0,57.0,6.76153,12.60711,17.09984,34.77242,41.53395,46.79127,55.88988,,,,,,,,,,,,24.01215,0.29714,0.24040,0.30460,1.83486,1.69434,12.09361,
wb497_20_18_rec_voi_0753.bmp,14.97167,19.497167,92.0,74.31391,32.74077,44.05739,32.28469,268.97437,8.21527,0.35588,0.67314,-1.96590,36.0,56.0,6.74003,13.35217,17.07167,34.83311,41.57314,46.87293,55.94261,,,,,,,,,,,,24.84976,0.28558,0.24345,0.30912,1.80972,1.6915,12.24344,
wb497_20_18_rec_voi_0754.bmp,14.99155,19.499155000000002,91.0,74.31391,32.79438,44.12954,32.28469,265.51064,8.09622,0.36038,0.67738,-1.80506,40.0,51.0,6.67080,12.11696,16.90300,34.84872,41.51952,46.89394,55.87046,,,,,,,,,,,,28.78811,0.27602,0.24703,0.31275,1.78641,1.67238,12.08197,
wb497_20_18_rec_voi_0755.bmp,15.01143,19.501143,89.0,74.31391,32.92326,44.30296,32.28469,262.11411,7.96137,0.36992,0.68630,-1.65467,38.0,51.0,6.60503,11.02717,16.70963,34.78562,41.39065,46.80903,55.69704,,,,,,,,,,,,33.79889,0.27306,0.25121,0.31582,1.76356,1.67118,12.30068,
wb497_20_18_rec_voi_0756.bmp,15.03132,19.503132,92.0,74.31391,32.91738,44.29504,32.28469,260.04665,7.89998,0.35780,0.67495,-1.48474,39.0,53.0,6.52567,9.78479,16.54454,34.87086,41.39653,46.92373,55.70496,,,,,,,,,,,,35.89295,0.26952,0.25317,0.31838,1.74965,1.68523,12.39427,
wb497_20_18_rec_voi_0757.bmp,15.05120,19.50512,98.0,74.31391,32.79928,44.13612,32.28469,258.80827,7.89067,0.33469,0.65279,-1.40676,42.0,56.0,6.53639,9.28914,16.61696,34.97824,41.51463,47.06823,55.86388,,,,,,,,,,,,36.13510,0.27488,0.25346,0.32081,1.74132,1.65375,12.34968,
wb497_20_18_rec_voi_0758.bmp,15.07108,19.507108,101.0,74.31391,32.81805,44.16139,32.28469,259.56265,7.90914,0.32493,0.64321,-1.58140,50.0,51.0,6.59836,10.55929,16.74013,34.89749,41.49585,46.95957,55.83861,,,,,,,,,,,,35.15439,0.28841,0.25287,0.31974,1.74639,1.68158,12.47621,
wb497_20_18_rec_voi_0759.bmp,15.09096,19.509096,97.0,74.31391,32.81909,44.16279,32.28469,260.18276,7.92779,0.33834,0.65635,-1.76191,49.0,48.0,6.78698,12.02861,17.13621,34.70784,41.49482,46.70437,55.83721,,,,,,,,,,,,35.76618,0.29832,0.25228,0.31897,1.75057,1.68233,12.60374,
wb497_20_18_rec_voi_0760.bmp,15.11085,19.511085,96.0,74.31391,32.81993,44.16392,32.28469,256.69857,7.82142,0.34187,0.65976,-1.26580,58.0,38.0,6.75342,8.66936,17.06558,34.74055,41.49398,46.74838,55.83608,,,,,,,,,,,,38.75098,0.30911,0.25571,0.32329,1.72712,1.67327,12.87286,
wb497_20_18_rec_voi_0761.bmp,15.13073,19.513073,94.0,74.31391,32.81623,44.15893,32.28469,256.86528,7.82739,0.34911,0.66671,-1.16359,60.0,34.0,6.78806,7.96640,17.13972,34.70962,41.49768,46.70676,55.84107,,,,,,,,,,,,40.91594,0.32296,0.25551,0.32311,1.72824,1.68053,13.12210,
wb497_20_18_rec_voi_0762.bmp,15.15061,19.515061,92.0,74.31391,32.82646,44.17269,32.28469,257.41834,7.84180,0.35681,0.67402,-0.64703,67.0,25.0,6.50655,4.26340,16.54221,34.98091,41.48745,47.07182,55.82731,,,,,,,,,,,,43.99604,0.32943,0.25504,0.32233,1.73197,1.66816,13.63805,
wb497_20_18_rec_voi_0763.bmp,15.17049,19.517049,106.0,74.31391,32.68869,43.98730,32.28469,258.51413,7.90837,0.30838,0.62662,-0.52393,74.0,32.0,6.38884,3.41302,16.34914,35.23638,41.62522,47.41560,56.01270,,,,,,,,,,,,46.58531,0.33647,0.25290,0.32203,1.73934,1.68379,13.89412,
wb497_20_18_rec_voi_0764.bmp,15.19038,19.519038,108.0,74.31391,32.52171,43.76262,32.28469,263.54800,8.10376,0.30113,0.61920,-0.36867,81.0,27.0,6.52602,2.48195,16.71292,35.26618,41.79220,47.45569,56.23738,,,,,,,,,,,,47.89109,0.3422,0.24680,0.31715,1.77321,1.68733,14.33536,
wb497_20_18_rec_voi_0765.bmp,15.21026,19.521026,127.0,74.31391,32.29124,43.45248,32.28469,270.45850,8.37560,0.25426,0.56898,-0.30203,95.0,32.0,6.73914,2.11124,17.26640,35.28353,42.02267,47.47903,56.54752,,,,,,,,,,,,47.76283,0.35237,0.23879,0.31075,1.81970,1.69161,14.36348,
wb497_20_18_rec_voi_0766.bmp,15.23014,19.523014,126.0,74.31391,32.13272,43.23917,32.28469,271.34513,8.44451,0.25502,0.56983,0.02620,103.0,23.0,6.71923,-0.11528,17.29445,35.46196,42.18119,47.71915,56.76083,,,,,,,,,,,,46.58195,0.35679,0.23684,0.31090,1.82567,1.69276,14.64325,
wb497_20_18_rec_voi_0767.bmp,15.25002,19.525002,119.0,74.31391,31.98931,43.04620,32.28469,269.92274,8.43790,0.26882,0.58504,0.25634,101.0,18.0,6.65311,-1.64731,17.21712,35.67148,42.32460,48.00109,56.95380,,,,,,,,,,,,44.77056,0.35468,0.23703,0.31361,1.81610,1.69533,14.72519,
wb497_20_18_rec_voi_0768.bmp,15.26991,19.526991,115.0,74.31391,31.94380,42.98496,32.28469,270.56946,8.47017,0.27777,0.59470,-0.15302,95.0,20.0,6.74586,1.09499,17.43583,35.62424,42.37011,47.93752,57.01504,,,,,,,,,,,,42.55065,0.34202,0.23612,0.31319,1.82045,1.6942,14.79308,
wb497_20_18_rec_voi_0769.bmp,15.28979,19.528979,125.0,74.31391,31.80924,42.80389,32.28469,272.47386,8.56587,0.25447,0.56922,-1.29664,94.0,31.0,7.17963,9.38246,18.41456,35.32503,42.50467,47.53489,57.19611,,,,,,,,,,,,38.93740,0.33416,0.23348,0.31199,1.83326,1.69765,14.62819,
wb497_20_18_rec_voi_0770.bmp,15.30967,19.530967,140.0,74.31391,31.63338,42.56723,32.28469,273.70693,8.65247,0.22595,0.53637,-1.07527,112.0,28.0,7.04927,7.66173,18.22335,35.63126,42.68053,47.94696,57.43277,,,,,,,,,,,,36.56961,0.32509,0.23115,0.31187,1.84156,1.70207,14.54725,
wb497_20_18_rec_voi_0771.bmp,15.32956,19.532956,138.0,74.31391,31.69687,42.65268,32.28469,273.05904,8.61470,0.22969,0.54078,-1.10585,109.0,29.0,7.10783,7.91313,18.31693,35.50921,42.61704,47.78272,57.34732,,,,,,,,,,,,36.98403,0.3225,0.23216,0.31215,1.83720,1.70055,14.28836,
wb497_20_18_rec_voi_0772.bmp,15.34944,19.534944,137.0,74.31391,31.80099,42.79279,32.28469,273.38929,8.59688,0.23212,0.54364,-0.91140,110.0,27.0,7.06306,6.48957,18.17376,35.44986,42.51292,47.70286,57.20721,,,,,,,,,,,,35.86658,0.32232,0.23264,0.31101,1.83942,1.70182,13.87523,
wb497_20_18_rec_voi_0773.bmp,15.36932,19.536932,129.0,74.31391,31.99989,43.06043,32.28469,274.60920,8.58157,0.24806,0.56200,-1.27262,94.0,35.0,7.09464,9.08363,18.14739,35.21939,42.31402,47.39272,56.93957,,,,,,,,,,,,34.51643,0.32851,0.23306,0.30818,1.84763,1.70644,13.58240,
wb497_20_18_rec_voi_0774.bmp,15.38920,19.53892,129.0,74.31391,32.06269,43.14494,32.28469,275.13166,8.58105,0.24855,0.56255,-1.66607,87.0,42.0,7.11361,11.90980,18.15794,35.13760,42.25121,47.28267,56.85506,,,,,,,,,,,,32.35069,0.33475,0.23307,0.30713,1.85115,1.70367,12.99574,
wb497_20_18_rec_voi_0775.bmp,15.40909,19.540909,106.0,74.31391,32.35429,43.53733,32.28469,272.41246,8.41967,0.30523,0.62340,-2.14700,65.0,41.0,7.12429,15.35623,18.04595,34.83533,41.95962,46.87592,56.46267,,,,,,,,,,,,30.86702,0.34564,0.23754,0.30806,1.83285,1.70085,12.54144,
wb497_20_18_rec_voi_0776.bmp,15.42897,19.542897,103.0,74.31391,32.51672,43.75590,32.28469,272.00033,8.36494,0.31570,0.63400,-1.97754,64.0,39.0,7.11332,14.12701,17.94930,34.68387,41.79719,46.67211,56.24410,,,,,,,,,,,,29.90349,0.34629,0.23909,0.30733,1.83008,1.69986,12.68303,
wb497_20_18_rec_voi_0777.bmp,15.44885,19.544885,118.0,74.31391,32.70227,44.00559,32.28469,271.15361,8.29158,0.27714,0.59402,-1.24983,83.0,35.0,7.06741,8.89879,17.77084,34.54423,41.61163,46.48420,55.99441,,,,,,,,,,,,28.80554,0.34494,0.24121,0.30692,1.82438,1.70289,12.53462,
wb497_20_18_rec_voi_0778.bmp,15.46873,19.546873,117.0,74.31391,33.03242,44.44985,32.28469,272.03279,8.23533,0.28233,0.59956,-1.61788,77.0,40.0,7.13980,11.63943,17.77298,34.14169,41.28149,45.94253,55.55015,,,,,,,,,,,,28.42540,0.34524,0.24286,0.30350,1.83030,1.7042,12.70333,
wb497_20_18_rec_voi_0779.bmp,15.48862,19.548862,101.0,74.31391,33.44923,45.01073,32.28469,273.87861,8.18789,0.33118,0.64936,-1.94565,54.0,47.0,7.28484,14.25396,17.88389,33.57984,40.86467,45.18648,54.98927,,,,,,,,,,,,28.77304,0.35152,0.24426,0.29841,1.84271,1.7065,12.98792,
wb497_20_18_rec_voi_0780.bmp,15.50850,19.55085,92.0,74.31391,33.76702,45.43836,32.28469,271.36408,8.03636,0.36703,0.68361,-2.08477,48.0,44.0,7.23221,15.20233,17.63986,33.31468,40.54689,44.82967,54.56164,,,,,,,,,,,,28.52532,0.35505,0.24887,0.29884,1.82580,1.70681,13.10622,
wb497_20_18_rec_voi_0781.bmp,15.52838,19.552838,89.0,74.31391,34.05739,45.82909,32.28469,270.84382,7.95257,0.38267,0.69802,-2.02672,37.0,52.0,7.05125,14.42701,17.15272,33.20527,40.25652,44.68245,54.17091,,,,,,,,,,,,28.85347,0.35918,0.25149,0.29727,1.82230,1.70884,13.23616,
wb497_20_18_rec_voi_0782.bmp,15.54827,19.554827,92.0,74.31391,34.44851,46.35540,32.28469,268.48436,7.79379,0.37444,0.69047,-2.74086,43.0,49.0,7.31567,20.19596,17.51662,32.54973,39.86540,43.80032,53.64460,,,,,,,,,,,,28.04155,0.36247,0.25661,0.29697,1.80642,1.66387,13.53923,
wb497_20_18_rec_voi_0783.bmp,15.56815,19.556815,84.0,74.31391,34.74614,46.75590,32.28469,268.98002,7.74129,0.41364,0.72572,-2.94347,24.0,60.0,6.99180,20.68513,16.75167,32.57597,39.56777,43.83563,53.24410,,,,,,,,,,,,26.53790,0.36128,0.25835,0.29421,1.80976,1.69884,13.88688,
wb497_20_18_rec_voi_0784.bmp,15.58803,19.558803,79.0,74.31391,34.94582,47.02461,32.28469,266.51422,7.62650,0.44235,0.75048,-3.57707,25.0,54.0,7.15492,25.70419,16.99477,32.21316,39.36809,43.34742,52.97539,,,,,,,,,,,,25.34712,0.36655,0.26224,0.29543,1.79317,1.69695,14.09536,
wb497_20_18_rec_voi_0785.bmp,15.60791,19.560791000000002,82.0,74.31391,35.04411,47.15686,32.28469,262.30743,7.48506,0.42737,0.73766,-3.39645,16.0,66.0,6.88141,23.48167,16.41342,32.38839,39.26980,43.58321,52.84314,,,,,,,,,,,,24.15025,0.37415,0.26720,0.29942,1.76486,1.5109,14.32854,
